centerline_id	name	road_class	speed_limit	cans_out	cans_actual	cans_per	cans_density	est_time	slope	length	backuponly	time_obs_format	time_obs_raw	sinuosityindex	time_obs	time_obs_days	time_obs_ex2	time_obs_ex22
9654201182	9654201182.00000000_R	3	45	360.22	434	360.22	17730.97	107.75144	-1.54753	129.2382625	0	0:00:00	0	1.00071	0	0	0	0
9638508900	9638508900.00000000_R	5	20	276.39	333	276.39	4946.85	82.85255	6.4711	355.4265363	0	0:00:00	0	1.00476	0	0	0	0
9628451838	9628451838.00000000_R	4	35	176.79	213	176.79	831.58	53.3057	1.62672	1352.413815	0	0:00:00	0	1.00143	0	0	0	0
9655088288	9655088288.00000000_R	2	45	166.83	201	166.83	4143.78	49.95288	-1.56181	256.1137981	0	0:00:00	0	1.00031	0	0	0	0
9656292797	9656292797.00000000_R	7	20	99.6	120	99.6	4602.47	29.86222	2.9056	137.6651412	0	0:00:00	0	1.0095	0	0	0	0
9648341097	9648341097.00000000_R	5	25	72.21	87	72.21	2293.03	21.68446	4.49261	200.3290206	0	0:00:00	0	1.0122	0	0	0	0
9656361410	9656361410.00000000_R	7	20	68.06	82	68.06	871.65	20.63462	4.22778	496.7146505	0	0:00:00	0	1.02781	0	0	0	0
9639425918	9639425918.00000000_R	4	35	63.08	76	63.08	1029.23	18.98979	2.82136	389.8832529	0	0:00:00	0	1.00223	0	0	0	0
9644893983	9644893983.00000000_R	10	20	57.27	69	57.27	394.33	17.65074	3.03063	923.900325	0	0:00:00	0	1.41078	0	0	0	0
9639863713	9639863713.00000000_R	4	25	54.78	66	54.78	125.96	17.63877	-0.36145	2766.662213	0	14:19	14.19	5.38457	851.4	0.596527778	859	859
9668752512	9668752512.00000000_R	7	20	49.8	60	49.8	152.17	16.07486	0	2081.836311	0	0:00:00	0	0	0	0	0	0
9617248857	9617248857.00000000_R	10	20	39.01	47	39.01	827.79	11.83573	-0.33357	299.7846973	0	0:00:00	0	1.01763	0	0	0	0
9638855375	9638855375.00000000_R	4	25	34.03	41	34.03	73.56	11.5138	5.77698	2942.711593	0	0:00:00	0	1.13364	0	0	0	0
9648481427	9648481427.00000000_R	4	20	33.2	40	33.2	243.19	10.42145	-6.333	868.4668794	0	0:00:00	0	1.00072	0	0	0	0
9655062472	9655062472.00000000_R	5	25	31.54	38	31.54	501.78	9.61335	1.25044	399.858146	0	0:00:16	0.16	1.01627	9.6	0.000185185	16	0.266666667
9656207547	9656207547.00000000_R	10	20	30.71	37	30.71	338.93	9.5109	7.98061	576.3973953	0	0:00:00	0	1.07437	0	0	0	0
9657871838	9657871838.00000000_R	5	25	28.22	34	28.22	343.62	8.67627	6.89075	522.4392827	0	0:00:00	0	1.02937	0	0	0	0
9658383567	9658383567.00000000_R	5	25	24.9	30	24.9	73.87	8.42066	1.11928	2144.244952	0	0:00:00	0	9.9286	0	0	0	0
9658558608	9658558608.00000000_R	10	20	24.9	30	24.9	168.19	7.98112	-4.4595	941.8089001	0	0:00:00	0	1.46009	0	0	0	0
9657096320	9657096320.00000000_R	5	25	24.9	30	24.9	69.89	8.47612	0	2266.268586	0	0:00:00	0	0	0	0	0	0
9639514731	9639514731.00000000_R	4	35	24.07	29	24.07	236.71	7.40782	-1.39134	646.8582646	0	0:00:00	0	1.01314	0	0	0	0
9629327630	9629327630.00000000_R	10	20	24.07	29	24.07	309.8	7.47862	1.61862	494.2496737	0	0:00:00	0	1.23983	0	0	0	0
9655217248	9655217248.00000000_R	2	45	21.58	26	21.58	201.67	6.62509	-1.32217	680.7004408	0	0:00:00	0	1.00001	0	0	0	0
9638059687	9638059687.00000000_R	10	20	21.58	26	21.58	119.03	7.10852	-5.20215	1153.369649	0	0:00:00	0	1.20398	0	0	0	0
9656282565	9656282565.00000000_R	7	20	21.58	26	21.58	113.02	7.14335	-7.82107	1214.667443	0	0:00:00	0	1.00024	0	0	0	0
9657058872	9657058872.00000000_R	5	25	20.75	25	20.75	87.06	6.8942	-5.4081	1516.243886	0	0:04:20	4.2	1.12362	252	0.003009259	242	4.333333333
9649321589	9649321589.00000000_R	4	35	19.92	24	19.92	545.31	6.03225	0	232.3803719	0	0:00:00	0	1	0	0	0	0
9627212836	9627212836.00000000_R	10	20	19.92	24	19.92	105.74	6.63771	-1.58545	1198.395322	0	0:00:00	0	2.65803	0	0	0	0
9628852428	9628852428.00000000_R	5	25	19.09	23	19.09	78.31	6.41346	-4.19168	1550.690681	0	0:00:00	0	1.01673	0	0	0	0
9659121627	9659121627.00000000_R	5	25	19.09	23	19.09	77.92	6.41706	0	1558.603771	0	0:00:00	0	0	0	0	0	0
9638757857	9638757857.00000000_R	5	20	19.09	23	19.09	76.07	6.61564	0.06264	1596.384674	0	0:00:00	0	1.00021	0	0	0	0
9655347163	9655347163.00000000_R	10	20	18.26	22	18.26	53.91	6.6846	3.89867	2154.583475	0	0:00:00	0	3.19758	0	0	0	0
9649378591	9649378591.00000000_R	5	25	18.26	22	18.26	109.72	5.94164	-0.85008	1058.72124	0	0:00:00	0	1.06427	0	0	0	0
9639832202	9639832202.00000000_R	5	20	18.26	22	18.26	56.34	6.63179	-3.10431	2061.647751	0	0:05:25	5.25	1.7744	315	0.003761574	325	5.416666667
9617616215	9617616215.00000000_R	5	25	18.26	22	18.26	69.91	6.21562	4.99556	1661.474787	0	0:00:00	0	1.39736	0	0	0	0
9627900887	9627900887.00000000_R	7	20	18.26	22	18.26	112.79	6.04556	-0.58259	1029.874986	0	0:00:00	0	8.04191	0	0	0	0
9628429216	9628429216.00000000_R	5	20	16.6	20	16.6	43.62	6.33941	0.53703	2420.728652	0	0:00:00	0	5.34377	0	0	0	0
9637020540	9637020540.00000000_R	3	45	16.6	20	16.6	46.54	5.53697	1.18997	2268.956403	0	0:00:00	0	1.01452	0	0	0	0
9638803657	9638803657.00000000_R	5	25	16.6	20	16.6	50.91	5.90687	-3.42282	2074.310975	0	0:00:00	0	1.00116	0	0	0	0
9639560033	9639560033.00000000_R	10	20	16.6	20	16.6	108.85	5.51524	5.66905	970.180994	0	0:00:00	0	3.47606	0	0	0	0
9638363809	9638363809.00000000_R	5	20	16.6	20	16.6	57.91	6.00006	-3.67433	1823.460949	0	0:00:00	0	1.44822	0	0	0	0
9656594329	9656594329.00000000_R	5	25	16.6	20	16.6	68.08	5.66904	-0.06447	1551.096737	0	0:00:00	0	1.32807	0	0	0	0
9638266108	9638266108.00000000_R	5	20	15.77	19	15.77	88.56	5.35946	2.11858	1132.835903	0	0:00:00	0	1.00541	0	0	0	0
9638765003	9638765003.00000000_R	5	20	15.77	19	15.77	65.68	5.58371	4.1898	1527.51853	0	0:00:00	0	1.0166	0	0	0	0
9628986682	9628986682.00000000_R	5	20	15.77	19	15.77	52.06	5.81078	-2.12749	1927.157574	0	0:00:00	0	4.92095	0	0	0	0
9629321240	9629321240.00000000_R	4	35	15.77	19	15.77	440.29	4.78978	2.19441	227.8514755	0	0:00:00	0	1.00292	0	0	0	0
9644982819	9644982819.00000000_R	10	20	15.77	19	15.77	212.08	4.98457	-3.80518	473.0397861	0	0:00:00	0	1.1722	0	0	0	0
9638103713	9638103713.00000000_R	7	20	14.94	18	14.94	167.96	4.7891	0.88365	565.8357768	0	0:00:00	0	1.54396	0	0	0	0
9648489832	9648489832.00000000_R	4	45	14.94	18	14.94	83.15	4.75625	-2.01216	1143.047468	0	0:00:00	0	1.0017	0	0	0	0
9639302045	9639302045.00000000_R	5	20	14.94	18	14.94	62.22	5.33548	-2.2259	1527.471227	0	0:00:00	0	1.10416	0	0	0	0
9668345548	9668345548.00000000_R	10	20	14.94	18	14.94	43.31	5.7145	-4.6479	2194.54076	0	0:00:00	0	1.00247	0	0	0	0
9648734388	9648734388.00000000_R	5	25	14.94	18	14.94	60.92	5.17672	-3.2691	1560.063582	0	0:00:00	0	1.53704	0	0	0	0
9649186181	9649186181.00000000_R	5	20	14.94	18	14.94	87.08	5.08769	6.87221	1091.352556	0	0:00:00	0	1.01363	0	0	0	0
9655390909	9655390909.00000000_R	5	25	14.94	18	14.94	43.35	5.46422	0.63852	2192.571514	0	0:00:00	0	1.60854	0	0	0	0
9657099556	9657099556.00000000_R	5	25	14.11	17	14.11	74.88	4.76427	-6.34012	1198.715462	0	0:00:00	0	1.00238	0	0	0	0
9638738782	9638738782.00000000_R	5	25	14.11	17	14.11	58.14	4.9212	0.51815	1543.965035	0	0:00:00	0	1.31142	0	0	0	0
9659907665	9659907665.00000000_R	5	25	14.11	17	14.11	55.96	4.94845	5.05014	1603.917091	0	0:02:46	2.46	1.42156	147.6	0.001921296	166	2.766666667
9638566845	9638566845.00000000_R	10	20	14.11	17	14.11	79.06	4.86444	-4.93274	1135.271214	0	0:00:00	0	1.07829	0	0	0	0
9638316450	9638316450.00000000_R	5	25	14.11	17	14.11	63.02	4.86686	-7.02043	1424.414157	0	0:00:00	0	1.03871	0	0	0	0
9638524949	9638524949.00000000_R	5	25	14.11	17	14.11	75.55	4.75943	-1.4309	1188.060111	0	0:00:00	0	1.00002	0	0	0	0
9627854864	9627854864.00000000_R	10	20	14.11	17	14.11	30.1	5.91357	-1.50919	2981.735144	0	0:00:00	0	1.20466	0	0	0	0
9669055407	9669055407.00000000_R	10	20	14.11	17	14.11	23.81	6.36173	5.33086	3770.500168	0	0:04:22	4.22	1.43722	253.2	0.003032407	262	4.366666667
9654343473	9654343473.00000000_R	10	20	14.11	17	14.11	109.6	4.68473	-2.44207	818.9770791	0	0:00:00	0	1.03647	0	0	0	0
9649260808	9649260808.00000000_R	5	25	14.11	17	14.11	88.06	4.68274	3.826	1019.340492	0	0:00:00	0	2.86454	0	0	0	0
9628503622	9628503622.00000000_R	5	25	13.28	16	13.28	56.13	4.6553	-0.39867	1505.013788	0	0:00:00	0	1.07018	0	0	0	0
9627073168	9627073168.00000000_R	7	20	13.28	16	13.28	62.44	4.73993	-4.06515	1352.96352	0	0:00:00	0	1.45623	0	0	0	0
9638112003	9638112003.00000000_R	7	20	13.28	16	13.28	170.72	4.25236	-1.01042	494.8419686	0	0:00:00	0	1.35024	0	0	0	0
9648405894	9648405894.00000000_R	5	25	13.28	16	13.28	156.78	4.21613	-5.38177	538.8562847	0	0:00:00	0	1.08891	0	0	0	0
9638248144	9638248144.00000000_R	5	20	13.28	16	13.28	70.08	4.65616	-1.16132	1205.523653	0	0:00:00	0	1.0003	0	0	0	0
9638628227	9638628227.00000000_R	5	25	13.28	16	13.28	51.89	4.71129	-4.42204	1628.206201	0	0:00:00	0	1.00023	0	0	0	0
9648134109	9648134109.00000000_R	5	25	13.28	16	13.28	85.49	4.4204	-0.50595	988.2405596	0	0:00:00	0	1.01993	0	0	0	0
9649047934	9649047934.00000000_R	5	25	13.28	16	13.28	73.5	4.49366	-3.04502	1149.41766	0	0:03:55	3.55	1.75981	213	0.002719907	235	3.916666667
9648691401	9648691401.00000000_R	5	20	13.28	16	13.28	85.23	4.53436	-3.6321	991.1632827	0	0:00:00	0	1.00572	0	0	0	0
9654268768	9654268768.00000000_R	5	25	13.28	16	13.28	73.51	4.4936	-1.39217	1149.287391	0	0:00:00	0	1.00037	0	0	0	0
9658753153	9658753153.00000000_R	5	25	13.28	16	13.28	53.12	4.69414	-6.1617	1590.469489	0	0:00:00	0	1.51849	0	0	0	0
9668540293	9668540293.00000000_R	10	20	13.28	16	13.28	59.71	4.77508	-1.76701	1414.822008	0	0:00:00	0	1.01563	0	0	0	0
9649223422	9649223422.00000000_R	4	25	13.28	16	13.28	181.74	4.18249	0.21512	464.8485194	0	0:02:12	2.12	1.00007	127.2	0.001527778	132	2.2
9645138845	9645138845.00000000_R	10	20	13.28	16	13.28	27.58	5.71142	4.0486	3062.784335	0	0:06:05	6.05	1.19171	363	0.004224537	365	6.083333333
9645119933	9645119933.00000000_R	7	20	13.28	16	13.28	116.46	4.38337	-1.65421	725.4202536	0	0:02:36	2.36	1.0505	141.6	0.001805556	156	2.6
9617451444	9617451444.00000000_R	4	30	13.28	16	13.28	85.05	4.34747	7.04691	993.3435701	0	0:00:00	0	1.05358	0	0	0	0
9648907333	9648907333.00000000_R	10	20	13.28	16	13.28	76.74	4.5967	-1.36255	1100.874713	0	0:00:00	0	1.20855	0	0	0	0
9639919774	9639919774.00000000_R	5	25	13.28	16	13.28	111.39	4.31595	-6.19692	758.4409228	0	0:02:25	2.25	1.00661	135	0.001678241	145	2.416666667
9649369209	9649369209.00000000_R	5	25	13.28	16	13.28	89.03	4.40252	-7.58779	948.893507	0	0:00:00	0	1.00001	0	0	0	0
9628706451	9628706451.00000000_R	4	35	13.28	16	13.28	48.29	4.53916	0.57166	1749.301822	0	0:00:00	0	1.2237	0	0	0	0
9638019850	9638019850.00000000_R	5	25	12.45	15	12.45	69.12	4.24384	-4.10175	1145.85252	0	0:00:00	0	1.00019	0	0	0	0
9649332888	9649332888.00000000_R	5	25	12.45	15	12.45	79.76	4.17437	-0.90633	993.0124865	0	0:00:00	0	1.0001	0	0	0	0
9649237812	9649237812.00000000_R	5	25	12.45	15	12.45	98.63	4.08801	-0.37359	803.0148254	0	0:00:00	0	1.00832	0	0	0	0
9658955534	9658955534.00000000_R	5	25	12.45	15	12.45	60.54	4.3176	-2.59914	1308.126422	0	0:00:00	0	1.09745	0	0	0	0
9668445232	9668445232.00000000_R	10	20	12.45	15	12.45	66.24	4.40233	-1.67277	1195.618772	0	0:00:00	0	1.01224	0	0	0	0
9638524574	9638524574.00000000_R	5	25	12.45	15	12.45	60.64	4.31671	-1.07184	1306.165299	0	0:00:00	0	1.00003	0	0	0	0
9617469308	9617469308.00000000_R	4	30	12.45	15	12.45	58.48	4.23601	3.10113	1354.346863	0	0:00:00	0	1.11949	0	0	0	0
9628049178	9628049178.00000000_R	5	25	12.45	15	12.45	135.03	3.98961	2.72786	586.5395561	0	0:00:00	0	1.01098	0	0	0	0
9638542933	9638542933.00000000_R	10	20	12.45	15	12.45	69.16	4.37367	-3.75489	1145.172859	0	0:00:00	0	1.00003	0	0	0	0
9656489062	9656489062.00000000_R	10	20	12.45	15	12.45	83.47	4.26213	-0.94849	948.8726568	0	0:00:00	0	2.56654	0	0	0	0
9638642364	9638642364.00000000_R	4	35	12.45	15	12.45	78.98	4.04859	1.09693	1002.803132	0	0:00:00	0	1.00002	0	0	0	0
9628787613	9628787613.00000000_R	10	20	12.45	15	12.45	49.57	4.63089	-2.00265	1597.881913	0	0:00:00	0	4.6116	0	0	0	0
9638109103	9638109103.00000000_R	5	25	12.45	15	12.45	45.76	4.50974	0.17333	1730.83529	0	0:00:00	0	1.3303	0	0	0	0
9638514779	9638514779.00000000_R	4	30	12.45	15	12.45	65.62	4.18018	-2.56847	1206.944251	0	0:00:00	0	1.01472	0	0	0	0
9655236805	9655236805.00000000_R	2	45	12.45	15	12.45	34.38	4.30476	1.69287	2303.774147	0	0:00:00	0	1.03132	0	0	0	0
9648250570	9648250570.00000000_R	5	25	12.45	15	12.45	87.93	4.13242	-9.77002	900.7150249	0	0:00:00	0	1.0159	0	0	0	0
9649340848	9649340848.00000000_R	4	25	12.45	15	12.45	83.71	4.15304	1.37407	946.0933394	0	0:00:00	0	1.00165	0	0	0	0
9655693082	9655693082.00000000_R	10	20	11.62	14	11.62	25.56	5.11817	10.89087	2892.332136	0	0:00:00	0	2.6527	0	0	0	0
9638053153	9638053153.00000000_R	5	25	11.62	14	11.62	104.09	3.79759	-7.88569	710.1467509	0	0:00:00	0	1.00004	0	0	0	0
9639747223	9639747223.00000000_R	5	25	11.62	14	11.62	36.44	4.39691	3.64776	2028.639793	0	0:02:47	2.47	2.14449	148.2	0.00193287	167	2.783333333
9628736653	9628736653.00000000_R	5	25	11.62	14	11.62	61.41	4.02194	-2.49229	1203.710877	0	0:00:00	0	1.00011	0	0	0	0
9647799180	9647799180.00000000_R	4	35	11.62	14	11.62	78.68	3.77985	2.12869	939.5441636	0	0:02:55	2.55	1.00711	153	0.002025463	175	2.916666667
9657286816	9657286816.00000000_R	5	20	11.62	14	11.62	54.36	4.24745	-4.11807	1359.860915	0	0:00:00	0	1.00643	0	0	0	0
9657206992	9657206992.00000000_R	2	45	11.62	14	11.62	70.64	3.73906	2.00671	1046.488051	0	0:00:00	0	1.00006	0	0	0	0
9668647150	9668647150.00000000_R	10	20	11.62	14	11.62	31.56	4.80557	5.37964	2342.162389	0	0:00:00	0	1.39421	0	0	0	0
9649098437	9649098437.00000000_R	5	25	11.62	14	11.62	114.6	3.76798	3.87597	645.000103	0	0:00:00	0	1.00869	0	0	0	0
9656067504	9656067504.00000000_R	10	20	11.62	14	11.62	142.89	3.76874	1.93299	517.333437	0	0:00:00	0	1.24193	0	0	0	0
9658952224	9658952224.00000000_R	5	25	11.62	14	11.62	60.98	4.02577	-5.60998	1212.125811	0	0:00:00	0	1.01357	0	0	0	0
9659617529	9659617529.00000000_R	5	25	11.62	14	11.62	64.61	3.99487	6.46762	1144.161636	0	0:00:00	0	1.01234	0	0	0	0
9628246233	9628246233.00000000_R	5	25	11.62	14	11.62	55.54	4.07981	6.08556	1331.019838	0	0:04:13	4.13	1.03182	247.8	0.002928241	253	4.216666667
9740560435	9740560435.00000000_R	4	35	11.62	14	11.62	28.12	4.32831	4.67894	2628.798712	0	0:00:00	0	1.32882	0	0	0	0
9740015295	9740015295.00000000_R	10	20	11.62	14	11.62	38.99	4.55208	7.75313	1896.007785	0	0:00:00	0	1.631	0	0	0	0
9648977923	9648977923.00000000_R	5	20	11.62	14	11.62	60.1	4.1736	8.21215	1229.885375	0	0:00:00	0	1.01082	0	0	0	0
9649449139	9649449139.00000000_R	5	25	11.62	14	11.62	68.54	3.96503	-5.56326	1078.505111	0	0:00:00	0	1.00006	0	0	0	0
9649286157	9649286157.00000000_R	5	20	11.62	14	11.62	53.75	4.25623	-3.56283	1375.310509	0	0:00:00	0	1.45174	0	0	0	0
9648716021	9648716021.00000000_R	5	20	11.62	14	11.62	156.08	3.7439	0	473.6182701	0	0:00:00	0	1.00372	0	0	0	0
9654361856	9654361856.00000000_R	2	45	11.62	14	11.62	75.02	3.72363	-1.72527	985.355713	0	0:00:00	0	1.00071	0	0	0	0
9659888674	9659888674.00000000_R	10	20	11.62	14	11.62	183.33	3.7039	10.6642	403.2182225	0	0:00:00	0	1.04809	0	0	0	0
9628136416	9628136416.00000000_R	5	25	11.62	14	11.62	43.14	4.25367	-2.62618	1713.51356	0	0:03:14	3.14	1.71679	188.4	0.00224537	194	3.233333333
9750045318	9750045318.00000000_R	4	30	11.62	14	11.62	50.45	4.02986	6.55134	1465.349085	0	0:00:00	0	1.02582	0	0	0	0
9668180684	9668180684.00000000_R	5	25	11.62	14	11.62	56.61	4.06831	9.42005	1305.725174	0	0:03:73	3.73	1.03265	223.8	0.002928241	253	4.216666667
9654324265	9654324265.00000000_R	2	45	11.62	14	11.62	39.6	3.94615	1.55368	1866.536629	0	0:00:00	0	1.00075	0	0	0	0
9638310460	9638310460.00000000_R	10	20	11.62	14	11.62	148.51	3.75761	-4.01805	497.7538328	0	0:00:00	0	1.00039	0	0	0	0
9657049282	9657049282.00000000_R	5	25	10.79	13	10.79	75.22	3.64137	4.05483	912.4919773	0	0:02:57	2.57	1.30412	154.2	0.002048611	177	2.95
9628699672	9628699672.00000000_R	5	25	10.79	13	10.79	30.09	4.26352	-1.97263	2281.218205	0	0:00:00	0	2.38363	0	0	0	0
9628122992	9628122992.00000000_R	4	25	10.79	13	10.79	48.52	3.86968	5.65461	1414.775091	0	0:02:41	2.41	1.08975	144.6	0.001863426	161	2.683333333
9750380178	9750380178.00000000_R	10	20	10.79	13	10.79	47.83	4.04193	10.17439	1434.975873	0	0:00:00	0	1.04119	0	0	0	0
9740734263	9740734263.00000000_R	5	25	10.79	13	10.79	17.66	4.99361	5.14481	3887.411938	0	0:04:37	4.37	5.43168	262.2	0.003206019	277	4.616666667
9649851406	9649851406.00000000_R	5	20	10.79	13	10.79	35.1	4.33772	10.4829	1955.566011	0	0:00:00	0	1.62927	0	0	0	0
9617460711	9617460711.00000000_R	10	20	10.79	13	10.79	75.34	3.74423	-1.64649	911.0314537	0	0:00:00	0	1.65	0	0	0	0
9648954672	9648954672.00000000_R	5	25	10.79	13	10.79	47.4	3.88481	-0.13812	1448.067682	0	0:00:00	0	5.72313	0	0	0	0
9740505100	9740505100.00000000_R	4	25	10.79	13	10.79	60.27	3.74423	1.84406	1138.789072	0	0:00:00	0	1.00003	0	0	0	0
9628330331	9628330331.00000000_R	4	30	10.79	13	10.79	86.76	3.52629	4.9294	791.170741	0	0:02:30	2.3	1.06434	138	0.001736111	123	2.5
9645412939	9645412939.00000000_R	5	25	10.79	13	10.79	42.69	3.95753	-2.30093	1608.047089	0	0:02:23	2.23	1.13167	133.8	0.001655093	143	2.383333333
9658658210	9658658210.00000000_R	5	25	10.79	13	10.79	49.08	3.86227	6.50711	1398.46988	0	0:00:00	0	1.56982	0	0	0	0
9656302655	9656302655.00000000_R	5	25	10.79	13	10.79	39.3	4.0204	-1.54608	1746.35226	0	0:00:00	0	1.40033	0	0	0	0
9638231655	9638231655.00000000_R	5	25	10.79	13	10.79	82.86	3.60312	-3.01807	828.3431356	0	0:00:00	0	1.00004	0	0	0	0
9740854224	9740854224.00000000_R	10	20	10.79	13	10.79	41.27	4.17148	14.31154	1662.993229	0	0:00:00	0	1.76109	0	0	0	0
9639938060	9639938060.00000000_R	5	25	10.79	13	10.79	120.12	3.48634	-7.87495	571.4322734	0	0:03:07	3.07	1	184.2	0.002164352	187	3.116666667
9638136102	9638136102.00000000_R	3	30	10.79	13	10.79	55.73	3.69313	-0.64954	1231.645121	0	0:00:00	0	1.00001	0	0	0	0
9648596049	9648596049.00000000_R	5	20	10.79	13	10.79	249.6	3.38285	14.1819	274.998409	0	0:00:00	0	1.00451	0	0	0	0
9638341046	9638341046.00000000_R	5	20	10.79	13	10.79	72.16	3.7671	-0.9461	951.2745972	0	0:00:00	0	1.22285	0	0	0	0
9656179771	9656179771.00000000_R	5	25	10.79	13	10.79	36.68	4.0772	-4.54224	1871.323726	0	0:00:00	0	1.00452	0	0	0	0
9659610169	9659610169.00000000_R	5	30	10.79	13	10.79	32.08	4.03702	6.87074	2139.508547	0	0:00:00	0	1.08016	0	0	0	0
9649239887	9649239887.00000000_R	5	25	10.79	13	10.79	74.6	3.64481	-1.08687	920.0729789	0	0:00:00	0	1.00197	0	0	0	0
9658131675	9658131675.00000000_R	10	20	10.79	13	10.79	56.48	3.91709	-2.46859	1215.266995	0	0:00:00	0	1.11445	0	0	0	0
9627691256	9627691256.00000000_R	4	35	10.79	13	10.79	53.9	3.64008	3.14094	1273.506013	0	0:00:00	0	1.03425	0	0	0	0
9628725642	9628725642.00000000_R	5	25	10.79	13	10.79	89.94	3.5735	-9.56538	763.1691731	0	0:00:00	0	1.00004	0	0	0	0
9627906300	9627906300.00000000_R	5	25	10.79	13	10.79	291.68	3.33357	-1.27481	235.3283349	0	0:00:00	0	1.02184	0	0	0	0
9627161472	9627161472.00000000_R	5	25	9.96	12	9.96	60.19	3.45685	-2.56511	1052.586469	0	0:00:00	0	1.12441	0	0	0	0
9648594167	9648594167.00000000_R	5	20	9.96	12	9.96	536.26	3.04553	13.54204	118.1505895	0	0:00:00	0	1.01376	0	0	0	0
9654266700	9654266700.00000000_R	5	25	9.96	12	9.96	54.18	3.50997	-0.51306	1169.448143	0	0:00:00	0	1.00018	0	0	0	0
9649737139	9649737139.00000000_R	10	20	9.96	12	9.96	40.8	3.86083	12.10494	1553.084398	0	0:00:00	0	2.7275	0	0	0	0
9638149758	9638149758.00000000_R	5	20	9.96	12	9.96	89.5	3.38065	-5.2263	707.9578991	0	0:00:00	0	1.01028	0	0	0	0
9659727295	9659727295.00000000_R	10	20	9.96	12	9.96	28.47	4.24282	2.78605	2225.375693	0	0:00:00	0	1.20545	0	0	0	0
9668056005	9668056005.00000000_R	5	25	9.96	12	9.96	79.23	3.34191	-2.37586	799.711092	0	0:00:00	0	1.11792	0	0	0	0
9658110026	9658110026.00000000_R	10	20	9.96	12	9.96	62.59	3.55361	-2.66699	1012.37657	0	0:00:00	0	1.09709	0	0	0	0
9648399116	9648399116.00000000_R	5	20	9.96	12	9.96	136.11	3.2429	-8.80733	465.5215875	0	0:00:00	0	1.00019	0	0	0	0
9628440466	9628440466.00000000_R	5	25	9.96	12	9.96	40.49	3.68977	-4.21721	1565.017113	0	0:03:48	3.48	1.28175	208.8	0.002638889	228	3.8
9740415096	9740415096.00000000_R	5	20	9.96	12	9.96	90.84	3.37472	0.86019	697.5221052	0	0:00:00	0	1.00018	0	0	0	0
9740783625	9740783625.00000000_R	5	25	9.96	12	9.96	41.51	3.67222	4.58591	1526.413519	0	0:00:00	0	1.01576	0	0	0	0
9628733633	9628733633.00000000_R	5	25	9.96	12	9.96	54.95	3.5025	-2.86203	1153.025995	0	0:00:00	0	1.0003	0	0	0	0
9658584550	9658584550.00000000_R	10	20	9.96	12	9.96	103.62	3.32584	-1.30827	611.4935957	0	0:00:00	0	1.06872	0	0	0	0
9638481841	9638481841.00000000_R	7	20	9.96	12	9.96	108.07	3.31152	-1.0234	586.2830904	0	0:00:00	0	1.27064	0	0	0	0
9639852562	9639852562.00000000_R	10	20	9.96	12	9.96	77.8	3.44114	-6.9988	814.4251173	1	0:00:00	0	1.00906	0	0	0	0
9658107447	9658107447.00000000_R	10	20	9.96	12	9.96	42.35	3.82842	-3.34218	1496.02907	0	0:00:00	0	1.02298	0	0	0	0
9657476017	9657476017.00000000_R	5	25	9.96	12	9.96	93.96	3.2849	-0.4449	674.3075812	0	0:00:00	0	1.00031	0	0	0	0
9638275055	9638275055.00000000_R	4	35	9.96	12	9.96	75.87	3.24955	-3.23298	835.1429822	0	0:00:00	0	1.00009	0	0	0	0
9638241740	9638241740.00000000_R	10	20	9.96	12	9.96	90.99	3.37403	-4.452	696.3168477	0	0:00:00	0	1.00496	0	0	0	0
9638061034	9638061034.00000000_R	5	25	9.96	12	9.96	90.3	3.29732	-0.71263	701.626974	0	0:00:00	0	1.00299	0	0	0	0
9638818180	9638818180.00000000_R	5	25	9.96	12	9.96	62.16	3.44171	0.19622	1019.275625	0	0:00:00	0	1.00126	0	0	0	0
9638478055	9638478055.00000000_R	5	25	9.96	12	9.96	92.49	3.28977	-1.45982	685.0148161	0	0:00:00	0	1.00002	0	0	0	0
9668371078	9668371078.00000000_R	4	35	9.96	12	9.96	156.03	3.11025	9.11144	406.0828759	0	0:00:00	0	1.00364	0	0	0	0
9657047114	9657047114.00000000_R	5	25	9.96	12	9.96	109.2	3.24214	3.96397	580.2268407	0	0:01:29	1.29	1.00034	77.4	0.001030093	89	1.483333333
9638048316	9638048316.00000000_R	5	25	9.96	12	9.96	71.12	3.38334	-2.4695	890.8699079	0	0:00:00	0	1.29261	0	0	0	0
9628763759	9628763759.00000000_R	5	25	9.96	12	9.96	96.29	3.27751	-2.88739	658.0341008	0	0:00:00	0	1.03362	0	0	0	0
9657481021	9657481021.00000000_R	5	25	9.96	12	9.96	59.55	3.46205	-3.00742	1064.033994	0	0:00:00	0	1.05655	0	0	0	0
9647970531	9647970531.00000000_R	4	35	9.96	12	9.96	68.31	3.27955	4.09689	927.5329181	0	0:00:00	0	1.00002	0	0	0	0
9658060923	9658060923.00000000_R	5	20	9.96	12	9.96	42.4	3.82749	-3.14506	1494.406782	0	0:00:00	0	1.43004	0	0	0	0
9628776971	9628776971.00000000_R	5	25	9.96	12	9.96	40.01	3.69822	-1.95755	1583.6133	0	0:00:00	0	1.19433	0	0	0	0
9617967109	9617967109.00000000_R	5	25	9.96	12	9.96	94.98	3.28161	-3.44791	667.0707145	0	0:00:00	0	1.03321	0	0	0	0
